CODSCUOLA;ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SEDESCOLASTICA;SITOWEBSCUOLA;bStatale;Long;Lat;ORDINESCUOLA;ALUNNI
RMEE8EW012;201617;CENTRO;00172;H501;RMIC8EW00X;I.C. VIA FERRAIRONI;MASIH IQBAL;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EW00X@istruzione.it;Non Disponibile;VIA FERRAIRONI 38;ROMA;LAZIO;SI;www.icferraironi.it;True;12,558248800000001;41,879225399999996;SCUOLA PRIMARIA;269
RMMM833018;201617;CENTRO;00118;H501;RMIC833007;"""GIANNI RODARI"" - VIA NIOBE";GIANNI RODARI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC833007@istruzione.it;Non Disponibile;VIA NIOBE 50/52;ROMA;LAZIO;SI;www.icgiannirodari.gov.it;True;12,6158679;41,8222521;SCUOLA SECONDARIA I GRADO;270
RMEE83101N;201617;CENTRO;00169;H501;RMIC83100G;IC VIA DELLE ALZAVOLE;VITTORIO BACHELET;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC83100G@istruzione.it;Non Disponibile;VIA DEL FRINGUELLO12;ROMA;LAZIO;SI;http//istitutoalzavole.gov.it;True;12,596329800000001;41,868088;SCUOLA PRIMARIA;210
RMEE8FZ014;201617;CENTRO;00151;H501;RMIC8FZ002;I.C. PIAZZA FORLANINI;I. C. PIAZZA FORLANINI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FZ002@istruzione.it;Non Disponibile;P.ZZA C. FORLANINI 8;ROMA;LAZIO;SI;www.icpiazzaforlanini.it;True;12,449022;41,8666749;SCUOLA PRIMARIA;348
RMEE8GE01B;201617;CENTRO;00183;H501;RMIC8GE009;IC VIA CENEDA;GARIBALDI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GE009@istruzione.it;Non Disponibile;VIA MONDOVI' 16;ROMA;LAZIO;SI;www.istitutocomprensivoceneda.it;True;12,515285800000001;41,8777518;SCUOLA PRIMARIA;365
RMMM8FH017;201617;CENTRO;00128;H501;RMIC8FH006;VIA FRIGNANI;U. NISTRI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FH006@istruzione.it;Non Disponibile;VIA A. RENZINI 50;ROMA;LAZIO;SI;www.icviafrignani.it;True;12,4438106;41,77999129999999;SCUOLA SECONDARIA I GRADO;147
RMMM863014;201617;CENTRO;00188;H501;RMIC863003;IC VIA BACCANO;SAXA RUBRA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC863003@istruzione.it;Non Disponibile;VIA BACCANO 38;ROMA;LAZIO;SI;www.istitutobaccano.it;True;12,4917078;41,9946926;SCUOLA SECONDARIA I GRADO;209
RMMM8GV01A;201617;CENTRO;00168;H501;RMIC8GV009;I.C. VIA S.C.DONATI;VIA TAGGIA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8GV009@istruzione.it;Non Disponibile;VIA TAGGIA 70;ROMA;LAZIO;SI;www.icdonati.gov.it;True;12,4215594;41,9306989;SCUOLA SECONDARIA I GRADO;186
RMEE8BY01P;201617;CENTRO;00144;H501;RMIC8BY00L;M.RICCI VIA CINA 4;VIA CINA 4;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8BY00L@istruzione.it;Non Disponibile;VIA CINA 4;ROMA;LAZIO;SI;www.icmatteoricci.gov.it;True;12,4376946;41,816332200000005;SCUOLA PRIMARIA;398
RMEE8E302G;201617;CENTRO;00171;H501;RMIC8E300C;LARGO COCCONI;VIA M.TENORE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8E300C@istruzione.it;Non Disponibile;VIA M.TENORE 15;ROMA;LAZIO;SI;www.largococconi.it;True;12,5647522;41,89313;SCUOLA PRIMARIA;249
RMEE8GW028;201617;CENTRO;00195;H501;RMIC8GW005;IC CLAUDIO ABBADO;SCUOLA SPECIALELEONARDA VACCARI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GW005@istruzione.it;Non Disponibile;VIALE ANGELICO 22;ROMA;LAZIO;SI;www.icclaudioabbado.gov.it;True;12,4584;41,91375;SCUOLA PRIMARIA;29
RMMM86101C;201617;CENTRO;00143;H501;RMIC86100B;I.C.INDRO MONTANELLI;BATTISTI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC86100B@istruzione.it;Non Disponibile;VIA DIVISIONE TORINO 119;ROMA;LAZIO;SI;www.icmontanelli.gov.it;True;12,4873013;41,8208091;SCUOLA SECONDARIA I GRADO;407
RMEE8GX013;201617;CENTRO;00136;H501;RMIC8GX001;IC PARCO DELLA VITTORIA;LEOPARDI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GX001@istruzione.it;Non Disponibile;PARCO DELLA VITTORIA 30;ROMA;LAZIO;SI;www.scuolabelli.it;True;12,449320599999998;41,9254044;SCUOLA PRIMARIA;438
RMMM8GW016;201617;CENTRO;00136;H501;RMIC8GW005;IC CLAUDIO ABBADO;GIOVANNI XXIII;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8GW005@istruzione.it;Non Disponibile;V.LE MEDAGLIE D'ORO 419/G;ROMA;LAZIO;SI;www.icclaudioabbado.gov.it;True;12,445625999999999;41,923271;SCUOLA SECONDARIA I GRADO;229
RMMM8FT014;201617;CENTRO;00152;H501;RMIC8FT003;I.C. LARGO ORIANI;GIANICOLO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FT003@istruzione.it;Non Disponibile;LARGO A. ORIANI 1;ROMA;LAZIO;SI;iclargooriani.it;True;12,46055;41,87867;SCUOLA SECONDARIA I GRADO;801
RMMM8FZ013;201617;CENTRO;00151;H501;RMIC8FZ002;I.C. PIAZZA FORLANINI;I. C. PIAZZA FORLANINI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FZ002@istruzione.it;Non Disponibile;VIA DI VAL TELLINA 50;ROMA;LAZIO;SI;www.icpiazzaforlanini.it;True;12,448180699999998;41,867315500000004;SCUOLA SECONDARIA I GRADO;321
RMMM8BY01N;201617;CENTRO;00144;H501;RMIC8BY00L;M.RICCI VIA CINA 4;VIALE CAMILLO SABATINI 111;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8BY00L@istruzione.it;Non Disponibile;VIALE CAMILLO SABATINI 111;ROMA;LAZIO;SI;www.icmatteoricci.gov.it;True;12,441460000000001;41,8193;SCUOLA SECONDARIA I GRADO;157
RMEE82005B;201617;CENTRO;00156;H501;RMIC820005;GIOVANNI PALOMBINI;PRATOLUNGO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC820005@istruzione.it;Non Disponibile;VIA ELENA BRANDIZZI GIANNI 68;ROMA;LAZIO;SI;www.icscuolapalombini.it;True;12,5799719;41,9347711;SCUOLA PRIMARIA;159
RMMM8EE015;201617;CENTRO;00141;H501;RMIC8EE004;IC VIA VAL MAGGIA;SMS CESARE PIVA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8EE004@istruzione.it;Non Disponibile;VIA VAL DI LANZO187;ROMA;LAZIO;SI;www.icvalmaggia.gov.it;True;12,5216316;41,945082;SCUOLA SECONDARIA I GRADO;416
RMEE8FT015;201617;CENTRO;00152;H501;RMIC8FT003;I.C. LARGO ORIANI;CRISPI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FT003@istruzione.it;Non Disponibile;VIA BARRILI 13;ROMA;LAZIO;SI;www.iclargooriani.it;True;12,460261000000001;41,8770076;SCUOLA PRIMARIA;653
RMEE8GW017;201617;CENTRO;00195;H501;RMIC8GW005;IC CLAUDIO ABBADO;PISTELLI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GW005@istruzione.it;Non Disponibile;VIA MONTEZEBIO 35;ROMA;LAZIO;SI;www.icclaudioabbado.gov.it;True;12,465369500000001;41,9190562;SCUOLA PRIMARIA;898
RMEE83302A;201617;CENTRO;00118;H501;RMIC833007;"""GIANNI RODARI"" - VIA NIOBE";PLESSO CASALOTTO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC833007@istruzione.it;Non Disponibile;VIA ROCCA IMPERIALE 37/39;ROMA;LAZIO;SI;www.icgiannirodari.gov.it;True;12,6109463;41,823004100000006;SCUOLA PRIMARIA;152
RMEE8G303T;201617;CENTRO;00167;H501;RMIC8G300N;IC VIA F. BORROMEO;FORTE BRASCHI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8G300N@istruzione.it;Non Disponibile;VIA DEL FORTE BRASCHI;ROMA;LAZIO;SI;SI;True;12,4199921;41,9134499;SCUOLA PRIMARIA;202
RMEE8EP01T;201617;CENTRO;00137;H501;RMIC8EP00Q;IC GIOVANNI FALCONE;CASAL DE' PAZZI - ZONA A/4;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EP00Q@istruzione.it;Non Disponibile;PIAZZA HEGEL 10;ROMA;LAZIO;SI;icgiovannifalconeroma.it;True;12,55953;41,9371;SCUOLA PRIMARIA;304
RMMM8ED019;201617;CENTRO;00139;H501;RMIC8ED008;IC PIAGET-MAJORANA;ETTORE MAJORANA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8ED008@istruzione.it;Non Disponibile;PIAZZA MINUCCIANO 33;ROMA;LAZIO;SI;www.scuolamajorana.it;True;12,514790699999999;41,953062100000004;SCUOLA SECONDARIA I GRADO;642
RMMM820016;201617;CENTRO;00156;H501;RMIC820005;GIOVANNI PALOMBINI;VIA RIVISONDOLI 39;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC820005@istruzione.it;Non Disponibile;VIA RIVISONDOLI 39;ROMA;LAZIO;SI;www.icscuolapalombini.it;True;12,573310000000001;41,92331;SCUOLA SECONDARIA I GRADO;178
RMMM8FS018;201617;CENTRO;00146;H501;RMIC8FS007;I.C. GIUSEPPE BAGNERA;GIUSEPPE BAGNERA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FS007@istruzione.it;Non Disponibile;VIA GIUSEPPE BAGNERA64;ROMA;LAZIO;SI;www.icviabagnera.it;True;12,4667156;41,863631700000006;SCUOLA SECONDARIA I GRADO;668
RMEE83303B;201617;CENTRO;00118;H501;RMIC833007;"""GIANNI RODARI"" - VIA NIOBE";CENTRONI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC833007@istruzione.it;Non Disponibile;VIA FOSSO DI S. ANDREA 77;ROMA;LAZIO;SI;www.icgiannirodari.gov.it;True;12,6308186;41,8117536;SCUOLA PRIMARIA;294
RMEE8GE02C;201617;CENTRO;00182;H501;RMIC8GE009;IC VIA CENEDA;VIA BOBBIO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GE009@istruzione.it;Non Disponibile;VIA BOBBIO 3;ROMA;LAZIO;SI;www.istitutocomprensivoceneda.it;True;12,515934699999999;41,880613200000006;SCUOLA PRIMARIA;109
RMEE8CP03P;201617;CENTRO;00132;H501;RMIC8CP00E;IC CASTELVERDE;VIA CITTA' S. ANGELO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CP00E@istruzione.it;Non Disponibile;VIA CITTA' S. ANGELO 31;ROMA;LAZIO;SI;iccastelverderoma.it;True;12,69282;41,90748;SCUOLA PRIMARIA;185
RMEE8ED01A;201617;CENTRO;00139;H501;RMIC8ED008;IC PIAGET-MAJORANA;JEAN PIAGET;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8ED008@istruzione.it;Non Disponibile;VIA SEGGIANO 34;ROMA;LAZIO;SI;www.icpiazzaminuciano.gov.it;True;12,514886099999998;41,9526005;SCUOLA PRIMARIA;659
RMMM862018;201617;CENTRO;00127;H501;RMIC862007;TACITO - GUARESCHI;TACITO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC862007@istruzione.it;Non Disponibile;VIA DEL RISARO 34/36;ROMA;LAZIO;SI;WWW.ICTACITOGUARESCHI.GOV.IT;True;12,40312;41,79499999999999;SCUOLA SECONDARIA I GRADO;308
RMMM8EV015;201617;CENTRO;00176;H501;RMIC8EV004;I.C. VIA DAL VERME;"""G.B. PIRANESI""";NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8EV004@istruzione.it;Non Disponibile;VIA L. DAL VERME 109;ROMA;LAZIO;SI;www.icviadalverme.gov.it;True;12,5394344;41,8887906;SCUOLA SECONDARIA I GRADO;437
RMMM83201C;201617;CENTRO;00132;H501;RMIC83200B;MARIA GRAZIA CUTULI;VIA MELIZZANO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC83200B@istruzione.it;Non Disponibile;VIA MELIZZANO94;ROMA;LAZIO;SI;www.istitutocomprensivomariagraziacutuli.it;True;12,633460000000001;41,8906085;SCUOLA SECONDARIA I GRADO;262
RMEE8BS012;201617;CENTRO;00161;H501;RMIC8BS00X;ISTITUTO COMPRENSIVO PER SORDI;IST.STAT.SORDOMUTI - ELEM.;SPEC. PER SORDOMUTI;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8BS00X@istruzione.it;Non Disponibile;VIA NOMENTANA 56;ROMA;LAZIO;SI;www.scuolasordiroma.it;True;12,5076542;41,9133784;SCUOLA PRIMARIA;73
RMEE806055;201617;CENTRO;00100;H501;RMIC80600V;ISTITUTO COMPRENSIVO VIRGILIO;CADLOLO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC80600V@istruzione.it;Non Disponibile;VIA DELLA RONDINELLA 2;ROMA;LAZIO;SI;www.icvirgilio.it;True;12,468649099999999;41,9013221;SCUOLA PRIMARIA;121
RMMM8GX012;201617;CENTRO;00195;H501;RMIC8GX001;IC PARCO DELLA VITTORIA;"""G.G.BELLI""";NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8GX001@istruzione.it;Non Disponibile;VIA A. MORDINI 19;ROMA;LAZIO;SI;www.scuolabelli.it;True;12,463732400000001;41,913848;SCUOLA SECONDARIA I GRADO;1096
RMEE847017;201617;CENTRO;00165;H501;RMIC847005;IC P.ZZA BORGONCINI DUCA 5;SAN FRANCESCO D'ASSISI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC847005@istruzione.it;Non Disponibile;PIAZZA BORGONCINI 5;ROMA;LAZIO;SI;www.icborgonciniducaroma.com;True;12,4492758;41,8939425;SCUOLA PRIMARIA;374
RMEE82901N;201617;CENTRO;00142;H501;RMIC82900G;I.C. CARLO ALBERTO DALLA CHIESA;EUROPA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC82900G@istruzione.it;Non Disponibile;VIA GROTTAPERFETTA 524;ROMA;LAZIO;SI;http//www.icsdallachiesa.it;True;12,5073498;41,8375633;SCUOLA PRIMARIA;344
RMEE8EE027;201617;CENTRO;00141;H501;RMIC8EE004;IC VIA VAL MAGGIA;ALBERTO MANZI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EE004@istruzione.it;Non Disponibile;VIA VALDARNO6;ROMA;LAZIO;SI;www.icvalmaggia.gov.it;True;12,5238547;41,9340152;SCUOLA PRIMARIA;211
RMEE8EV016;201617;CENTRO;00176;H501;RMIC8EV004;I.C. VIA DAL VERME;GIULIO CESARE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EV004@istruzione.it;Non Disponibile;VIA CONTE DI CARMAGNOLA 27;ROMA;LAZIO;SI;www.icviadalverme.gov.it;True;12,533981599999999;41,8900424;SCUOLA PRIMARIA;378
RMMM8BS011;201617;CENTRO;00166;H501;RMIC8BS00X;ISTITUTO COMPRENSIVO PER SORDI;FABRIANI S.M. PER SORDOMUTI;PER SORDOMUTI;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8BS00X@istruzione.it;Non Disponibile;VIA DON C. GNOCCHI 70;ROMA;LAZIO;SI;www.scuolasordiroma.it;True;12,3964577;41,914519399999996;SCUOLA SECONDARIA I GRADO;31
RMMM8FU01X;201617;CENTRO;;H501;RMIC8FU00V;"I.C. ""MARGHERITA HACK""";VIA DELLA NOCETTA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8FU00V@istruzione.it;Non Disponibile;VIA DELLA NOCETTA 100;ROMA;LAZIO;SI;www.icsmargheritahack.gov.it;True;12,432998199999998;41,883024799999994;SCUOLA SECONDARIA I GRADO;267
RMMM80601X;201617;CENTRO;00186;H501;RMIC80600V;ISTITUTO COMPRENSIVO VIRGILIO;VIRGILIO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC80600V@istruzione.it;Non Disponibile;VIA GIULIA 25;ROMA;LAZIO;SI;www.icvirgilio.it;True;12,468010000000001;41,89638;SCUOLA SECONDARIA I GRADO;280
RMMM8E201N;201617;CENTRO;00171;H501;RMIC8E200L;VIA P.R.PIROTTA;VIA P.R.PIROTTA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8E200L@istruzione.it;Non Disponibile;VIA P.R.PIROTTA 95;ROMA;LAZIO;SI;www.scuolapirotta.it;True;12,571466000000001;41,89365859999999;SCUOLA SECONDARIA I GRADO;91
RMEE8GS01X;201617;CENTRO;00135;H501;RMIC8GS00T;IC OCTAVIA;ANTONIO BERTOLOTTI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8GS00T@istruzione.it;Non Disponibile;VIA GIUSEPPE MAZZATINTI 37;ROMA;LAZIO;SI;www.icoctavia.gov.it;True;12,410039900000001;41,958301500000005;SCUOLA PRIMARIA;231
RMEE84403T;201617;CENTRO;00166;H501;RMIC84400N;VIA BOCCEA 590;TENUTA SAN MARIO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC84400N@istruzione.it;Non Disponibile;VIA BOCCEA KM.13500;ROMA;LAZIO;SI;WWW.ICVIABOCCEA.GOV.IT;True;12,3585574;41,92781129999999;SCUOLA PRIMARIA;93
RMEE847028;201617;CENTRO;00165;H501;RMIC847005;IC P.ZZA BORGONCINI DUCA 5;DUE OTTOBRE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC847005@istruzione.it;Non Disponibile;VIA S.MARIA ALLE FORNACI 3;ROMA;LAZIO;SI;www.icborgonciniducaroma.com;True;12,4555952;41,89780710000001;SCUOLA PRIMARIA;140
RMMM8EQ01L;201617;CENTRO;00156;H501;RMIC8EQ00G;IC VIA BELFORTE DEL CHIENTI;FEDERICO FELLINI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8EQ00G@istruzione.it;Non Disponibile;VIA BELFORTE DEL CHIENTI 24;ROMA;LAZIO;SI;www.icbelfortedelchienti.gov.it;True;12,575356900000001;41,9442141;SCUOLA SECONDARIA I GRADO;283
RMEE8EE016;201617;CENTRO;00141;H501;RMIC8EE004;IC VIA VAL MAGGIA;ANNA MAGNANI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EE004@istruzione.it;Non Disponibile;VIA VAL MAGGIA 21;ROMA;LAZIO;SI;www.icvalmaggia.gov.it;True;12,5175852;41,9424919;SCUOLA PRIMARIA;342
RMMM8EG01R;201617;CENTRO;00139;H501;RMIC8EG00Q;IC P.ZZA FILATTIERA;PIAZZA FILATTIERA 84;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8EG00Q@istruzione.it;Non Disponibile;PIAZZA FILATTIERA 84;ROMA;LAZIO;SI;www.filattiera84.gov.it;True;12,5182591;41,95879499999999;SCUOLA SECONDARIA I GRADO;624
RMEE8FP02D;201617;CENTRO;00125;H501;RMIC8FP00A;ALESSANDRO MAGNO;VIA GHIGLIA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8FP00A@istruzione.it;Non Disponibile;VIA OSCAR GHIGLIA 266/268;ROMA;LAZIO;SI;www.alessandromagnoaxa.it;True;12,375212;41,776162799999994;SCUOLA PRIMARIA;332
RMEE8E202Q;201617;CENTRO;00155;H501;RMIC8E200L;VIA P.R.PIROTTA;EMILY DICKINSON;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8E200L@istruzione.it;Non Disponibile;VIA LUIGI NONO 37;ROMA;LAZIO;SI;www.scuolapirotta.it;True;12,586253300000001;41,902421999999994;SCUOLA PRIMARIA;110
RMMM8CC018;201617;CENTRO;00172;H501;RMIC8CC007;"IC ""VIA TOR DE SCHIAVI 175""";GUGLIELMO MASSAIA;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8CC007@istruzione.it;Non Disponibile;VIA TOR DE' SCHIAVI 175;ROMA;LAZIO;SI;www.scuolamassaia.it;True;12,56273;41,88548000000001;SCUOLA SECONDARIA I GRADO;348
RMMM855015;201617;CENTRO;00133;H501;RMIC855004;"""MARCO POLO""";FERRARA FRANCO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC855004@istruzione.it;Non Disponibile;VIA PATERNO' 22;ROMA;LAZIO;SI;www.istitutocomprensivomarcopolo.gov.it;True;12,671577599999999;41,85846790000001;SCUOLA SECONDARIA I GRADO;376
RMEE84405X;201617;CENTRO;00166;H501;RMIC84400N;VIA BOCCEA 590;PORCARECCIA;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC84400N@istruzione.it;Non Disponibile;VIA DI BOCCEA 590;ROMA;LAZIO;SI;WWW.ICVIABOCCEA.IT;True;12,37843;41,91766;SCUOLA PRIMARIA;394
RMMM8GY01T;201617;CENTRO;00148;H501;RMIC8GY00R;IC VIA ORATORIO DAMASIANO;SMS VIA DELLE VIGNE;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC8GY00R@istruzione.it;Non Disponibile;VIA DELLE VIGNE 190;ROMA;LAZIO;SI;WWW.ICDAMASIANO.GOV.IT;True;12,4203043;41,8465908;SCUOLA SECONDARIA I GRADO;410
RMEE8EQ01N;201617;CENTRO;00156;H501;RMIC8EQ00G;IC VIA BELFORTE DEL CHIENTI;G.PALATUCCI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8EQ00G@istruzione.it;Non Disponibile;VIA POLLENZA N.54;ROMA;LAZIO;SI;www.icbelfortedelchienti.gov.it;True;12,5771979;41,943464;SCUOLA PRIMARIA;362
RMMM827011;201617;CENTRO;00133;H501;RMIC82700X;MELISSA BASSI;ILARIA ALPI;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC82700X@istruzione.it;Non Disponibile;VIA DELL'ARCHEOLOGIA 139;ROMA;LAZIO;SI;ISTITUTOCOMPRENSIVOVIADELLAARCHEOLOGIA;True;12,6287873;41,879400700000005;SCUOLA SECONDARIA I GRADO;139
RMEE848024;201617;CENTRO;00136;H501;RMIC848001;VIA L. RIZZO 1;VICO;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC848001@istruzione.it;Non Disponibile;P.LE EROI 14;ROMA;LAZIO;SI;WWW.ICVIALUIGIRIZZO.GOV.IT;True;12,448144500000001;41,9092821;SCUOLA PRIMARIA;403
RMEE83201D;201617;CENTRO;00132;H501;RMIC83200B;MARIA GRAZIA CUTULI;E. TARANTELLI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC83200B@istruzione.it;Non Disponibile;VIA MELIZZANO94;ROMA;LAZIO;SI;www.istitutocomprensivomariagraziacutuli.it;True;12,633460000000001;41,8906085;SCUOLA PRIMARIA;429
RMEE805015;201617;CENTRO;00153;H501;RMIC805003;"""ELSA MORANTE""";QUATTRO NOVEMBRE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC805003@istruzione.it;Non Disponibile;VIA VOLTA 41;ROMA;LAZIO;SI;wwwicelsamorante.ORG.it;True;12,4762431;41,8782879;SCUOLA PRIMARIA;128
RMEE82904R;201617;CENTRO;00147;H501;RMIC82900G;I.C. CARLO ALBERTO DALLA CHIESA;RAIMONDI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC82900G@istruzione.it;Non Disponibile;VIALE C.T. ODESCALCHI 71;ROMA;LAZIO;SI;www.icsdallachiesa.it;True;12,5001383;41,85446040000001;SCUOLA PRIMARIA;224
RMMM804018;201617;CENTRO;00162;H501;RMIC804007;I.C. FALCONE E BORSELLINO;FALCONE E BORSELLINO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC804007@istruzione.it;Non Disponibile;VIA G. DA PROCIDA 16;ROMA;LAZIO;SI;www.falconeborsellino.gov.it;True;12,525225500000001;41,913464000000005;SCUOLA SECONDARIA I GRADO;303
RMEE8G301Q;201617;CENTRO;00168;H501;RMIC8G300N;IC VIA F. BORROMEO;VENTICINQUE APRILE;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8G300N@istruzione.it;Non Disponibile;VIA F. BORROMEO 57;ROMA;LAZIO;SI;si;True;12,415023199999998;41,9176397;SCUOLA PRIMARIA;209
RMMM848012;201617;CENTRO;00136;H501;RMIC848001;VIA L. RIZZO 1;ARIOSTO;NORMALE;ROMA;SCUOLA PRIMO GRADO;NO;Non Disponibile;RMIC848001@istruzione.it;Non Disponibile;VIA L. RIZZO 1;ROMA;LAZIO;SI;WWW.ICVIALUIGIRIZZO.IT;True;12,447432000000001;41,90972989999999;SCUOLA SECONDARIA I GRADO;273
RMEE8CC02A;201617;CENTRO;00172;H501;RMIC8CC007;"IC ""VIA TOR DE SCHIAVI 175""";FAUSTO CECCONI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8CC007@istruzione.it;Non Disponibile;VIA DEI GLICINI 60;ROMA;LAZIO;SI;www.icviatordeschiavi175.gov.it;True;12,564719199999999;41,879055799999996;SCUOLA PRIMARIA;362
RMEE8B1013;201617;CENTRO;00128;H501;RMIC8B1001;MARTA RUSSO;PRIMARIA-MARIA BADALONI;NORMALE;ROMA;SCUOLA PRIMARIA;NO;Non Disponibile;RMIC8B1001@istruzione.it;Non Disponibile;VIA I. TORSIELLO 57;ROMA;LAZIO;SI;www.icmartarusso.it;True;12,4749187;41,7687238;SCUOLA PRIMARIA;416
