CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;orig_lat;orig_long;LOCALIZE;indirizzo_query;arcGIS_response;Long;Lat;nome_citta
2673;0;Piazzale Cuoco, 8;MUNICIPALE N.43;13195220150;20137;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Piazzale Cuoco, 8, 20137, MILANO;Piazzale Vincenzo Cuoco 8, 20137, Milano;9,224413735933846;45,45135243020368;MILANO
2674;0;VIA ARSIA, 152;VIALBA;1218860151;20157;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/03/2013;-;Ordinaria;1;45.515620465;9.1279037196;1;VIA ARSIA, 152, 20157, MILANO;Via Arsia, 20157, Milano;9,127914283451418;45,515632686510855;MILANO
2675;0;Piazza Scolari, 3;MUNICIPALE N.44;1199250158;20151;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4654542;9.186516000000001;1;Piazza Scolari, 3, 20151, MILANO;Piazza Rosa Scolari 3, 20151, Milano;9,100844130446092;45,49045550346246;MILANO
2676;0;Via Airolo, 36;TADDEI SNC DI BRUNA TADDEI & C.;8615080960;20159;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/07/2017;-;Ordinaria;1;45.5015254354;9.1929822076;1;Via Airolo, 36, 20159, MILANO;Via Airolo 36, 20159, Milano;9,19279345781637;45,502123662502186;MILANO
2677;0;Via Barzilai, 2;MUNICIPALE N.42;1199250158;20146;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4520425;9.1404621;1;Via Barzilai, 2, 20146, MILANO;Via Salvatore Barzilai 2, 20146, Milano;9,141396898840057;45,45217568388246;MILANO
2679;0;Via Saponaro, 34;BERTOLINI DISMO;8893370968;20142;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/07/2017;-;Ordinaria;1;45.4070455;9.1739984;1;Via Saponaro, 34, 20142, MILANO;Via Michele Saponaro 34, 20142, Milano;9,174338153182674;45,40709199194993;MILANO
2680;0;Via S.Clicerio, 6;GANDOLFO;1366710158;20126;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via S.Clicerio, 6, 20126, MILANO;Via San Glicerio 6, 20126, Milano;9,208421209129233;45,51824614126612;MILANO
2681;0;Piazza Duomo, 21;Farmacia Carlo Erba;2489000998;20121;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/03/2018;-;Ordinaria;1;45.466621200000006;9.1906166;1;Piazza Duomo, 21, 20121, MILANO;Piazza del Duomo 21, 20121, Milano;9,189500254371298;45,46471449653754;MILANO
2682;0;Via Alex Visconti, 22/A;MUNICIPALE N.18;1199250158;20151;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.503235526000005;9.1022398215;1;Via Alex Visconti, 22/A, 20151, MILANO;Via Alex Visconti 22A, 20151, Milano;9,100220913006993;45,503913068295795;MILANO
2683;0;Viale S. Gimignano, 30;CAMPIONI ANNA MARIA;1033420157;20146;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/12/2014;-;Ordinaria;1;45.4577052041;9.1361861587;1;Viale S. Gimignano, 30, 20146, MILANO;Viale San Gimignano 30, 20146, Milano;9,136748870390637;45,45918564723874;MILANO
2684;0;Via Malpighi, 12;MALPIGHI - DR. GUFFANTI;248870966;20129;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Malpighi, 12, 20129, MILANO;Via Marcello Malpighi 12, 20129, Milano;9,207919335420359;45,47486697945645;MILANO
2685;0;Via Vincenzo Monti, 56;GARINO SAS DI PERRECA PATRIZIA & C.;6922230962;20123;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/07/2017;-;Ordinaria;1;45.5401351439;8.9743419756;1;Via Vincenzo Monti, 56, 20123, MILANO;Via Vincenzo Monti 56, 20123, Milano;9,168076812106833;45,47180809991921;MILANO
2686;0;Via della Moscova, 22;GABBIANI DE VECCHI ENEA;4127060962;20121;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.476776757799996;9.1895140901;1;Via della Moscova, 22, 20121, MILANO;Via della Moscova 22, 20121, Milano;9,192112412574287;45,47631931057762;MILANO
2687;0;Via Paravia, 75;S. ANNA DR.SSA BRAVI CRISTINA;9027010967;20148;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/07/2017;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Paravia, 75, 20148, MILANO;Via Pier Alessandro Paravia 75, 20148, Milano;9,134319641266117;45,4736338215419;MILANO
2688;0;Piazza 6 Febbraio, 16;ORIO SNC;7830220963;20145;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/07/2017;-;Ordinaria;1;45.4778000158;9.1601236115;1;Piazza 6 Febbraio, 16, 20145, MILANO;Piazza 6 Febbraio 16, 20145, Milano;9,161389151278106;45,47769224562873;MILANO
2689;0;Via Venosa, 4;MORTARA;6889170152;20137;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Venosa, 4, 20137, MILANO;Via Venosa 4, 20137, Milano;9,221509011512538;45,44976653482605;MILANO
2690;0;Via Castelmorrone, 6;CASTELMORRONE - DR. ROTTEGLIA;4226820159;20129;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Castelmorrone, 6, 20129, MILANO;20129;9,21303000000006;45,47220337600004;MILANO
2691;0;Via Antonini, 56;LA SAPIENZA;2942570124;20141;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/05/2011;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Antonini, 56, 20141, MILANO;Via Giacomo Antonini 56, 20141, Milano;9,195899474464769;45,43718848514058;MILANO
2692;0;Corso XXII Marzo, 23;VENTRINI SNC DR.I BADO' BRUNO & C.;5046640966;20129;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/06/2006;-;Ordinaria;1;45.4619089;9.237430400000001;1;Corso XXII Marzo, 23, 20129, MILANO;Corso 22 Marzo 23, 20129, Milano;9,210708000000013;45,4622355148594;MILANO
2693;0;Viale Corsica, 42;TOSCHI;793230152;20137;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;44.27632635;12.352332800000001;1;Viale Corsica, 42, 20137, MILANO;Viale Corsica 42, 20137, Milano;9,228905916180961;45,46206251457096;MILANO
2694;0;Via Tonale, 26;TONALE;3866530151;20125;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.53481675;9.332708300000002;1;Via Tonale, 26, 20125, MILANO;Via Tonale 26, 20125, Milano;9,201532693317528;45,48958502775693;MILANO
2695;0;Via Melchiorre Gioia, 43;HUMANITAS DI TOSELLI GIAMPIERO & C. SNC;12588160155;20124;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/07/2017;-;Ordinaria;1;45.4874773;9.1985984;1;Via Melchiorre Gioia, 43, 20124, MILANO;Via Melchiorre Gioia 43, 20124, Milano;9,197816989295537;45,48683044047545;MILANO
2696;0;Via Gulielmo Silva, 39;MANELLI DI MANELLI MARIA LUISA;2208060182;20149;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/07/2017;-;Ordinaria;1;45.4782813;9.1470438;1;Via Gulielmo Silva, 39, 20149, MILANO;Via Guglielmo Silva 39, 20149, Milano;9,147074976282449;45,47836307631722;MILANO
2698;0;Piazza Caneva, 3;MOTTA;3838570962;20154;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/06/2009;-;Ordinaria;1;45.466621200000006;9.1906166;1;Piazza Caneva, 3, 20154, MILANO;Piazza Carlo Caneva 3, 20154, Milano;9,161657978908178;45,487437517889155;MILANO
2699;0;Via Forze Armate, 212;FONTANA SAS DI MARTUSCELLI FRANCESCO & C.;6555180964;20152;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/10/2015;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Forze Armate, 212, 20152, MILANO;Via delle Forze Armate 212, 20152, Milano;9,112082416325206;45,460422427722165;MILANO
2700;0;Via Montegani, 4;SEMPIO DEI DR.I DANIELE SEMPIO E GIANANTONIO SEMPIO;9699540960;20141;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/07/2017;-;Ordinaria;1;45.4340221962;9.1778899586;1;Via Montegani, 4, 20141, MILANO;Via Lodovico Montegani 4, 20141, Milano;9,178148504847425;45,43692713849617;MILANO
2701;0;Via Melchiorre Gioia, 135;MELCHIORRE GIOIA;5248820960;20125;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/04/2007;-;Ordinaria;1;45.48445355;9.195037800000001;1;Via Melchiorre Gioia, 135, 20125, MILANO;Via Melchiorre Gioia 135, 20125, Milano;9,206644275867154;45,494410860955604;MILANO
2702;0;Via Delle Betulle, 36/C;MUNICIPALE N.45;1199250158;20152;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.523791255;9.3575787735;1;Via Delle Betulle, 36/C, 20152, MILANO;Via delle Betulle 36C, 20152, Milano;9,079211875526523;45,45398719790514;MILANO
2703;0;Via Renato Serra, 52;SERRA;59170159;20149;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.578741713999996;9.167790351399999;1;Via Renato Serra, 52, 20149, MILANO;Viale Renato Serra 52, 20149, Milano;9,14964649362336;45,48864520399332;MILANO
2704;0;Via Padova Ang. Via Toselli, 2;MUNICIPALE N.82;13195220150;20127;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.500226500000004;9.2348881;1;Via Padova Ang. Via Toselli, 2, 20127, MILANO;Via Pietro Toselli 2, 20127, Milano;9,234783256593;45,50023377768479;MILANO
2705;0;Piazza Udine, 8;PALMANOVA;5234860962;20132;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/06/2006;-;Ordinaria;1;45.491068958599996;9.236953676699999;1;Piazza Udine, 8, 20132, MILANO;Piazzale Udine 8, 20132, Milano;9,23715657951987;45,4913214723873;MILANO
2706;0;Via G. Murat, 85 - ang. Piazza Nizza;NIZZA SAS;6414420965;20159;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/06/2009;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via G. Murat, 85 - ang. Piazza Nizza, 20159, MILANO;Via Gioacchino Murat 85, 20159, Milano;9,189434614894193;45,502675177073115;MILANO
2707;0;Via Parenzo, 8;A.F.M. N. 2;13195220150;20151;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/03/2013;-;Ordinaria;1;45.4854640121;9.1279973583;1;Via Parenzo, 8, 20151, MILANO;Via Parenzo 8, 20143, Milano;9,14052711128749;45,44142645767213;MILANO
2708;0;Via Volvinio, 25;MUNICIPALE N.4;1199250158;20141;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.435803264099995;9.1836036921;1;Via Volvinio, 25, 20141, MILANO;Via Volvinio 25, 20141, Milano;9,18364494699632;45,435619875382315;MILANO
2709;0;Via Bagarotti, 40;MUNICIPALE N.5;1199250158;20152;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4563154;9.0912538;1;Via Bagarotti, 40, 20152, MILANO;Via Maffeo Bagarotti 40, 20152, Milano;9,091278723555936;45,45621490259098;MILANO
2710;0;Piazza Monti, 9;MUNICIPALE N.6;1199250158;20153;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4654542;9.186516000000001;1;Piazza Monti, 9, 20153, MILANO;Via Giuseppe Monti 9, 20152, Milano;9,070391856218668;45,449713334204816;MILANO
2711;0;Via Forze Armate, 328;MUNICIPALE N.7;1199250158;20152;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4601282;9.0977591;1;Via Forze Armate, 328, 20152, MILANO;Via delle Forze Armate 328, 20152, Milano;9,097794376911526;45,46016729615091;MILANO
2712;0;Via Livigno, 6/B;MUNICIPALE N.11;1199250158;20158;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4998492064;9.1783576036;1;Via Livigno, 6/B, 20158, MILANO;Via Livigno 6, 20158, Milano;9,17842585310236;45,49972313788779;MILANO
2713;0;Via Suzzani, 155;MUNICIPALE N.16;1199250158;20162;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Suzzani, 155, 20162, MILANO;Viale Giovanni Suzzani 155, 20162, Milano;9,203259416585015;45,516253201223364;MILANO
2714;0;VIa Pierlombardo, 19;MUNICIPALE N.15;1199250158;20135;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;VIa Pierlombardo, 19, 20135, MILANO;20135;9,21025000000003;45,45496444400003;MILANO
2715;0;Piazza Prealpi, 3;MUNICIPALE N.19;13195220150;20155;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.494698811099994;9.1535320234;1;Piazza Prealpi, 3, 20155, MILANO;Piazza Prealpi 3, 20155, Milano;9,153637774078133;45,4946762314618;MILANO
2716;0;Via Pascoli, 80;MUNICIPALE N.3;1199250158;20133;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4239533112;9.3628163545;1;Via Pascoli, 80, 20133, MILANO;Via Giovanni Pascoli 80, 20133, Milano;9,225881196753225;45,47681996120118;MILANO
2717;0;Piazza Bonomelli, 4;MUNICIPALE N.13;1199250158;20139;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Piazza Bonomelli, 4, 20139, MILANO;Piazza Geremia Bonomelli 4, 20139, Milano;9,213780384124872;45,44118720843673;MILANO
2718;0;Via Fratelli Zoia, 43;MUNICIPALE N.22;13195220150;20134;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/07/2016;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Fratelli Zoia, 43, 20134, MILANO;Via Fratelli Zoia 43, 20153, Milano;9,109329930751926;45,47392152899768;MILANO
2719;0;Via Lomellina ang. Via Monte Suello, 1;MUNICIPALE N.23;13195220150;20133;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Lomellina ang. Via Monte Suello, 1, 20133, MILANO;Via Monte Suello 1, 20133, Milano;9,230516360811349;45,463746478215704;MILANO
2720;0;Via Forze Armate, 44;MUNICIPALE N.25;1199250158;20147;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Forze Armate, 44, 20147, MILANO;Via delle Forze Armate 44, 20147, Milano;9,132367500000015;45,46307647215618;MILANO
2721;0;Via S. Gimignano, 13/A;CATTANEO;5665730965;20146;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/07/2007;-;Ordinaria;1;45.4577052041;9.1361861587;1;Via S. Gimignano, 13/A, 20146, MILANO;Viale San Gimignano 13A, 20146, Milano;9,1360791029203;45,45721940383171;MILANO
2722;0;Via Palanzone, 32;MUNICIPALE N.10;1199250158;20162;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.5185869835;9.1927575018;1;Via Palanzone, 32, 20162, MILANO;Via Palanzone 32, 20162, Milano;9,192206205522556;45,51855940161002;MILANO
2723;0;Via Chiarelli, 10;MUNICIPALE N.81;1199250158;20151;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4914792;9.1222868;1;Via Chiarelli, 10, 20151, MILANO;Via Luigi Chiarelli 10, 20151, Milano;9,121654269815028;45,491678740547094;MILANO
2724;0;Via Capuana, 3;MUNICIPALE N.26;1199250158;20157;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.560183019200004;9.2120822324;1;Via Capuana, 3, 20157, MILANO;Via Luigi Capuana 3, 20157, Milano;9,139352798920859;45,518313331669454;MILANO
2725;0;Via Fratelli Lumiere, 2;BARNI;5322260968;20127;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/04/2007;-;Ordinaria;1;45.52236675;9.26286895;1;Via Fratelli Lumiere, 2, 20127, MILANO;Via Fratelli Lumière 2, 20127, Milano;9,21245899723003;45,491304195395;MILANO
2726;0;Via Val Maira, 14;MUNICIPALE N.8;1199250158;20162;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.509080536800006;9.1981615688;1;Via Val Maira, 14, 20162, MILANO;Via Val Maira 14, 20162, Milano;9,196276924231055;45,50890903358532;MILANO
2727;0;Piazza Axum, 5/3;MUNICIPALE N.20;1199250158;20151;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4755370521;9.123517163099999;1;Piazza Axum, 5/3, 20151, MILANO;Piazza Axum 5, 20153, Milano;9,122203850817911;45,47523193598812;MILANO
2728;0;Via Teodosio, 104;MUNICIPALE N.28;1199250158;20131;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4903770122;9.2298755798;1;Via Teodosio, 104, 20131, MILANO;Via Teodosio 104, 20131, Milano;9,229876684026687;45,49109458673322;MILANO
2729;0;Via Lessona, 55;MUNICIPALE N.29;1199250158;20157;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Lessona, 55, 20157, MILANO;Via Michele Lessona 55, 20157, Milano;9,135463982370636;45,519113230653744;MILANO
2730;0;Viale Espinasse, 30;AMORETTI SNC DI CRUPI NICOLA E C. SNC;6469250960;20156;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/02/2017;-;Ordinaria;1;45.466621200000006;9.1906166;1;Viale Espinasse, 30, 20156, MILANO;Viale Carlo Espinasse 30, 20156, Milano;9,143486999451751;45,49548427116394;MILANO
2731;0;Via Paolo Sarpi, 62;MARISCOTTI;3671660151;20154;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.481206059099996;9.1739274891;1;Via Paolo Sarpi, 62, 20154, MILANO;Via Paolo Sarpi 62, 20154, Milano;9,170523026227727;45,48099022675858;MILANO
2732;0;VIa Iglesias, 48;MUNICIPALE N.12;1199250158;20128;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;VIa Iglesias, 48, 20128, MILANO;Via Iglesias 48, 20128, Milano;9,233844523046628;45,505415489579775;MILANO
2733;0;Via Morgantini, 14;MUNICIPALE N.24;1199250158;20148;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4700609;9.1342583;1;Via Morgantini, 14, 20148, MILANO;Via Mario Morgantini 14, 20148, Milano;9,134262724104197;45,47002797475324;MILANO
2734;0;Via Angeloni, 33;MUNICIPALE N.33;1199250158;20161;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Angeloni, 33, 20161, MILANO;Via Luigi Angeloni 33, 20161, Milano;9,175498088666467;45,526990442408675;MILANO
2735;0;Via Vetta d'Italia, 18;MUNICIPALE N.37;1199250158;20144;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.460695612100004;9.158087204800001;1;Via Vetta d'Italia, 18, 20144, MILANO;Via Vetta d'Italia 18, 20144, Milano;9,157449541491166;45,46054384041202;MILANO
2736;0;Via Vignoli, 42/44;MUNICIPALE N.31;1199250158;20146;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Vignoli, 42/44, 20146, MILANO;Via Tito Vignoli 42, 20146, Milano;9,147580699982631;45,45244311740436;MILANO
2737;0;Via Petrocchi, 21;MUNICIPALE N.35;1199250158;20127;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.5026765;9.2249421;1;Via Petrocchi, 21, 20127, MILANO;Via Policarpo Petrocchi 21, 20127, Milano;9,225173561890506;45,50276925229382;MILANO
2738;0;Via Ressi, 23;MUNICIPALE N.32;1199250158;20125;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Ressi, 23, 20125, MILANO;Via Adeodato Ressi 23, 20125, Milano;9,203129010127562;45,49677035997463;MILANO
2739;0;Via Rogoredo, 113;MUNICIPALE N.30;1199250158;20138;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4285836528;9.2482082832;1;Via Rogoredo, 113, 20138, MILANO;Via Rogoredo 113, 20138, Milano;9,250977786715854;45,42631006134222;MILANO
2740;0;Via Astesani, 43/45;MUNICIPALE N.21;1199250158;20161;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Astesani, 43/45, 20161, MILANO;Via Alessandro Astesani 43, 20161, Milano;9,169559735876538;45,52008609158064;MILANO
2741;0;Via Saponaro, 2/C;COMUNALE N.38;13195220150;20142;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/03/2017;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Saponaro, 2/C, 20142, MILANO;Via Michele Saponaro 2C, 20142, Milano;9,17297655479271;45,411344508454114;MILANO
2742;0;Via Marucchetti, 27;MUNICIPALE N.34;1199250158;20139;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4654542;9.186516000000001;1;Via Marucchetti, 27, 20139, MILANO;Via Carlo Marochetti 27, 20139, Milano;9,22819314516126;45,43812188565408;MILANO
2743;0;Piazza Anita Garibaldi, 8;MUNICIPALE N.39;1199250158;20153;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.463146440699994;9.087713199500001;1;Piazza Anita Garibaldi, 8, 20153, MILANO;Piazza Anita Garibaldi 8, 20153, Milano;9,087423935339569;45,46353296251957;MILANO
2744;0;Via Nicolaiewka, 3;MUNICIPALE N.36;1199250158;20152;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Nicolaiewka, 3, 20152, MILANO;20152;9,10749014700002;45,45121500000005;MILANO
2745;0;Via Mecenate, 25;MUNICIPALE N.9;13195220150;20138;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.449177304799996;9.253311588999999;1;Via Mecenate, 25, 20138, MILANO;Via Mecenate 25, 20138, Milano;9,24502516708982;45,45529237691152;MILANO
2746;0;Via Ungaretti, 12;OGGIARO SAS DR. MONTAGNANI MARELLI MARCO & C.;4720760968;20157;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/07/2007;-;Ordinaria;1;45.5332062442;9.370834690399999;1;Via Ungaretti, 12, 20157, MILANO;Via Giuseppe Ungaretti 12, 20157, Milano;9,142192656503061;45,515031744296856;MILANO
2747;0;Via Boifava, 4/C;MUNICIPALE N.40;13195220150;20142;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Boifava, 4/C, 20142, MILANO;Via Pietro Boifava 4C, 20142, Milano;9,17129700000001;45,42684651067582;MILANO
2748;0;Piazza Zavattari ang.Murillo;MUNICIPALE N.80;1199250158;20149;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Piazza Zavattari ang.Murillo, 20149, MILANO;20149;9,151670000000024;45,48362592800004;MILANO
2749;0;Viale Suzzani, 239;MUNICIPALE N.41;1199250158;20162;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Viale Suzzani, 239, 20162, MILANO;Viale Giovanni Suzzani 239, 20162, Milano;9,206737208984993;45,52244600805008;MILANO
2750;0;Via Ciceri Visconti, 10;MUNICIPALE N.27;1199250158;20137;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.466621200000006;9.1906166;1;Via Ciceri Visconti, 10, 20137, MILANO;Via Laura Ciceri Visconti 10, 20137, Milano;9,220298071325553;45,454749066333896;MILANO
2751;0;Corso Buenos Aires, 14;VENEZIA SAS;13172380159;20124;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/03/2010;-;Ordinaria;1;45.4847156;9.21526455;1;Corso Buenos Aires, 14, 20124, MILANO;Corso Buenos Aires 14, 20129, Milano;9,207450643228038;45,47678928114726;MILANO
2752;0;Viale Ungheria, 10;UNGHERIA DI DE LUCA EREDI SDF;10635170151;20138;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4463258577;9.2532236777;1;Viale Ungheria, 10, 20138, MILANO;Viale Ungheria 10, 20138, Milano;9,24337769608749;45,44565854342439;MILANO
2753;0;Piazza 5 Giornate, 6;FERRARINI SNC DI VIGANO' SOFIA & C.;4026870966;20129;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4620705261;9.2071747478;1;Piazza 5 Giornate, 6, 20129, MILANO;Piazza 5 Giornate 6, 20129, Milano;9,206671515955923;45,461774850395344;MILANO
2754;0;Corso Plebisciti, 7;PLEBISCITI SNC;5752130962;20129;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/03/2013;-;Ordinaria;1;45.4678718603;9.2201312475;1;Corso Plebisciti, 7, 20129, MILANO;Corso Plebisciti 7, 20129, Milano;9,21866816472388;45,46811050375091;MILANO
2755;0;Via Fratelli Zoia, 84/2;S. ELENA;1033350156;20153;15146;MILANO;-;15;MI;MILANO;30;LOMBARDIA;01/01/2005;-;Ordinaria;1;45.4654775184;9.1099133086;1;Via Fratelli Zoia, 84/2, 20153, MILANO;Via Fratelli Zoia 84/2, 20153, Milano;9,108922941831764;45,471278389116534;MILANO
